CustomerID,Churn,Gender,AgeGroup,CityTier,MaritalStatus,PreferredLoginDevice,PreferedOrderCat,Tenure,WarehouseToHome,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,CouponFlag,TenureGroup,AppUsageLevel,StreamerGroup,LastOrderGroup,R_score,F_score,G_score,RFG_Score,RFG_Level,Cluster,Persona,RiskScore,RiskLevel,ActionPriority,ContactFrequency,Action,Channel,PrimaryKPI,SecondaryKPI,OfferIntensity
50075,0,Male,3,1,Divorced,Mobile Phone,Laptop & Accessory,11.0,35.0,2.0,1,18.0,7.0,4,2,0,0,163,Not Used,6-12M,Medium,4-6,4-7D,2,1,4,7,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50076,0,Male,4,1,Divorced,Pad,Laptop & Accessory,3.0,6.0,2.0,2,19.0,0.0,6,5,0,0,143,Not Used,0-6M,Medium,4-6,0-3D,5,2,4,11,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50077,0,Male,3,1,Married,Pad,Laptop & Accessory,22.0,24.0,3.0,1,15.0,7.0,2,2,1,0,168,Not Used,1-2Y,High,0-3,4-7D,2,1,3,6,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50078,0,Male,3,1,Married,Pad,Mobile Phone,7.0,16.0,2.0,2,17.0,0.0,2,3,1,2,138,Used,6-12M,Medium,0-3,0-3D,5,2,4,11,中RFG综合表现,0,基础培育用户,4,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
50079,0,Male,3,1,Divorced,Mobile Phone,Laptop & Accessory,13.0,25.0,3.0,3,15.0,7.0,9,2,1,1,127,Used,1-2Y,High,7+,4-7D,2,4,3,9,中RFG综合表现,2,主播互动风险用户,4,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
50080,1,Male,3,1,Divorced,Mobile Phone,Laptop & Accessory,1.0,35.0,3.0,1,19.0,0.0,8,5,1,0,167,Not Used,0-6M,High,7+,0-3D,5,1,4,10,中RFG综合表现,2,主播互动风险用户,5,高风险,P2-自动化召回,48小时内优先触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,视用户价值配置挽留权益
50081,1,Female,3,3,Divorced,Mobile Phone,Fashion,3.0,33.0,2.0,1,22.0,9.0,2,2,0,1,176,Used,0-6M,Medium,0-3,8-14D,1,1,5,7,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50082,0,Male,2,1,Married,Mobile Phone,Household,3.0,14.0,2.0,2,16.0,2.0,2,4,1,0,123,Not Used,0-6M,Medium,0-3,0-3D,4,2,4,10,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
50083,0,Female,3,1,Single,Pad,Household,9.0,24.0,3.0,1,13.0,7.0,2,2,0,1,122,Used,6-12M,High,0-3,4-7D,2,1,1,4,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50084,0,Male,4,1,Divorced,Pad,Laptop & Accessory,13.0,15.0,3.0,1,14.0,2.0,10,2,0,1,149,Used,1-2Y,High,7+,0-3D,4,1,2,7,低RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
50085,0,Male,3,1,Married,Mobile Phone,Fashion,19.0,6.0,3.0,1,16.0,3.0,8,5,0,0,194,Not Used,1-2Y,High,7+,0-3D,4,1,4,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
50086,1,Male,5,3,Divorced,Mobile Phone,Fashion,3.0,10.0,2.0,9,11.0,8.0,2,2,0,7,204,Used,0-6M,Medium,0-3,8-14D,2,5,1,8,中RFG综合表现,3,优惠敏感用户,3,中风险,P3-持续培育,7天内触达1次,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,低成本定向权益
50087,0,Male,4,1,Single,Pad,Fashion,3.0,6.0,2.0,5,22.0,8.0,2,3,0,2,185,Used,0-6M,Medium,0-3,8-14D,2,5,5,12,高RFG综合表现,0,基础培育用户,3,中风险,P2-自动化召回,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50088,0,Female,3,3,Single,Pad,Laptop & Accessory,3.0,26.0,2.0,1,14.0,7.0,2,3,0,1,200,Used,0-6M,Medium,0-3,4-7D,2,1,2,5,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50089,0,Male,4,1,Divorced,Mobile Phone,Fashion,24.0,14.0,2.0,4,16.0,3.0,6,4,0,1,225,Used,1-2Y,Medium,4-6,0-3D,4,4,4,12,高RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
50090,1,Female,3,1,Single,Mobile Phone,Household,3.0,14.0,2.0,1,11.0,4.0,6,5,1,1,127,Used,0-6M,Medium,4-6,4-7D,3,1,1,5,低RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
50091,0,Female,3,3,Single,Mobile Phone,Fashion,14.0,12.0,3.0,2,18.0,0.0,4,2,1,0,236,Not Used,1-2Y,High,4-6,0-3D,5,2,4,11,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
50092,1,Female,4,3,Single,Pad,Laptop & Accessory,3.0,32.0,2.0,1,15.0,1.0,6,5,0,0,167,Not Used,0-6M,Medium,4-6,0-3D,5,1,3,9,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50093,1,Male,3,1,Single,Mobile Phone,Household,9.0,6.0,2.0,1,14.0,5.0,1,3,0,0,121,Not Used,6-12M,Medium,0-3,4-7D,2,1,2,5,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50094,0,Female,4,3,Single,Pad,Fashion,18.0,12.0,2.0,12,12.0,8.0,7,2,0,12,189,Used,1-2Y,Medium,7+,8-14D,2,5,1,8,中RFG综合表现,3,优惠敏感用户,1,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
50095,0,Female,3,3,Divorced,Mobile Phone,Laptop & Accessory,27.0,9.0,2.0,1,14.0,5.0,3,5,0,1,159,Used,2Y+,Medium,0-3,4-7D,2,1,2,5,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
50096,0,Male,3,1,Single,Mobile Phone,Laptop & Accessory,9.0,11.0,3.0,3,16.0,7.0,9,4,0,0,159,Not Used,6-12M,High,7+,4-7D,2,4,4,10,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
50097,0,Female,4,1,Divorced,Mobile Phone,Household,6.0,14.0,2.0,1,21.0,1.0,7,4,0,0,126,Not Used,0-6M,Medium,7+,0-3D,5,1,5,11,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50098,0,Male,3,1,Married,Pad,Fashion,13.0,17.0,2.0,1,14.0,3.0,2,2,1,0,222,Not Used,1-2Y,Medium,0-3,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,4,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
50099,0,Male,3,3,Married,Mobile Phone,Fashion,11.0,9.0,3.0,5,12.0,13.0,1,3,0,1,206,Used,6-12M,High,0-3,8-14D,1,5,1,7,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50100,0,Male,5,1,Divorced,Pad,Laptop & Accessory,4.0,6.0,2.0,1,12.0,4.0,1,3,0,1,143,Used,0-6M,Medium,0-3,4-7D,3,1,1,5,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50101,0,Male,4,1,Divorced,Mobile Phone,Household,9.0,9.0,3.0,1,17.0,0.0,4,2,0,0,122,Not Used,6-12M,High,4-6,0-3D,5,1,4,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50102,0,Male,3,3,Married,Pad,Mobile Phone,13.0,10.0,2.0,5,17.0,8.0,5,2,0,1,0,Used,1-2Y,Medium,4-6,8-14D,2,5,4,11,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50103,0,Female,3,3,Divorced,Pad,Fashion,2.0,6.0,2.0,4,14.0,1.0,2,2,0,4,179,Used,0-6M,Medium,0-3,0-3D,5,4,2,11,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50104,0,Female,3,3,Single,Pad,Fashion,8.0,6.0,3.0,1,14.0,8.0,2,3,0,1,188,Used,6-12M,High,0-3,8-14D,2,1,2,5,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50105,1,Male,4,1,Single,Mobile Phone,Household,3.0,14.0,2.0,1,13.0,1.0,2,2,1,0,124,Not Used,0-6M,Medium,0-3,0-3D,5,1,2,8,中RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
50106,0,Female,4,1,Single,Mobile Phone,Household,25.0,8.0,2.0,2,15.0,2.0,8,2,0,0,132,Not Used,2Y+,Medium,7+,0-3D,4,2,3,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
50107,0,Male,3,1,Divorced,Mobile Phone,Others,15.0,10.0,2.0,11,15.0,15.0,2,2,0,0,292,Not Used,1-2Y,Medium,0-3,15D+,1,5,3,9,中RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
50108,0,Male,3,2,Divorced,Mobile Phone,Household,9.0,12.0,2.0,2,17.0,2.0,9,3,0,2,123,Used,6-12M,Medium,7+,0-3D,4,2,4,10,中RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
50109,0,Female,3,3,Married,Mobile Phone,Others,23.0,6.0,3.0,1,15.0,6.0,4,2,0,1,295,Used,1-2Y,High,4-6,4-7D,2,1,3,6,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
50110,1,Male,3,1,Divorced,Mobile Phone,Household,3.0,14.0,2.0,1,13.0,4.0,6,2,1,0,124,Not Used,0-6M,Medium,4-6,4-7D,3,1,2,6,低RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
50111,0,Female,3,3,Divorced,Mobile Phone,Grocery,16.0,22.0,3.0,2,22.0,9.0,6,2,1,0,261,Not Used,1-2Y,High,4-6,8-14D,1,2,5,8,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
50112,1,Female,3,1,Divorced,Mobile Phone,Household,3.0,8.0,3.0,1,20.0,7.0,8,5,0,1,127,Used,0-6M,High,7+,4-7D,2,1,5,8,中RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
50113,0,Male,4,3,Single,Pad,Others,25.0,8.0,3.0,15,18.0,12.0,2,3,1,1,291,Used,2Y+,High,0-3,8-14D,1,5,4,10,中RFG综合表现,1,长期忠诚用户,3,中风险,P3-持续培育,7天内触达1次,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,低成本定向权益
50114,0,Female,3,3,Divorced,Mobile Phone,Mobile Phone,5.0,10.0,2.0,1,11.0,2.0,3,4,0,1,139,Used,0-6M,Medium,0-3,0-3D,4,1,1,6,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50115,1,Male,4,1,Single,Mobile Phone,Mobile Phone,3.0,6.0,3.0,1,14.0,2.0,1,3,1,1,137,Used,0-6M,High,0-3,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,5,高风险,P2-自动化召回,48小时内优先触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,视用户价值配置挽留权益
50116,0,Female,3,1,Married,Mobile Phone,Household,9.0,6.0,3.0,1,14.0,2.0,8,3,0,0,122,Not Used,6-12M,High,7+,0-3D,4,1,2,7,低RFG综合表现,2,主播互动风险用户,2,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
50117,0,Male,3,3,Divorced,Pad,Laptop & Accessory,5.0,32.0,3.0,2,18.0,2.0,1,2,0,1,145,Used,0-6M,High,0-3,0-3D,4,2,4,10,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50118,0,Male,3,1,Married,Mobile Phone,Laptop & Accessory,14.0,25.0,3.0,1,16.0,0.0,3,5,0,1,131,Used,1-2Y,High,0-3,0-3D,5,1,4,10,中RFG综合表现,0,基础培育用户,1,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50119,0,Male,3,1,Married,Mobile Phone,Laptop & Accessory,13.0,30.0,3.0,4,17.0,7.0,2,2,0,2,133,Used,1-2Y,High,0-3,4-7D,2,4,4,10,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50120,0,Male,2,1,Divorced,Mobile Phone,Others,18.0,6.0,3.0,1,15.0,7.0,1,2,0,1,292,Used,1-2Y,High,0-3,4-7D,2,1,3,6,低RFG综合表现,1,长期忠诚用户,1,低风险,P4-常规维护,常规触达,会员权益、新品优先购、积分激励,会员中心、站内信,30日复购率,会员留存率,无额外补贴
50121,0,Male,3,1,Married,Pad,Fashion,4.0,9.0,3.0,2,12.0,2.0,10,3,0,1,237,Used,0-6M,High,7+,0-3D,4,2,1,7,低RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
50122,0,Female,4,1,Divorced,Mobile Phone,Household,6.0,11.0,3.0,1,13.0,2.0,2,2,0,0,129,Not Used,0-6M,High,0-3,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50123,0,Male,4,1,Divorced,Mobile Phone,Laptop & Accessory,7.0,8.0,2.0,5,13.0,9.0,7,5,0,0,160,Not Used,6-12M,Medium,7+,8-14D,1,5,2,8,中RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50124,0,Female,4,1,Divorced,Mobile Phone,Mobile Phone,13.0,6.0,2.0,1,14.0,2.0,3,5,0,1,139,Used,1-2Y,Medium,0-3,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,2,低风险,P4-常规维护,常规触达,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,无额外补贴
50125,0,Male,2,1,Divorced,Pad,Laptop & Accessory,18.0,13.0,3.0,1,17.0,2.0,5,3,0,0,164,Not Used,1-2Y,High,4-6,0-3D,4,1,4,9,中RFG综合表现,2,主播互动风险用户,1,低风险,P4-常规维护,常规触达,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,无额外补贴
50126,1,Male,3,1,Married,Pad,Fashion,3.0,16.0,3.0,1,11.0,0.0,7,3,0,1,200,Used,0-6M,High,7+,0-3D,5,1,1,7,低RFG综合表现,2,主播互动风险用户,3,中风险,P3-持续培育,7天内触达1次,主播回访直播、粉丝专享权益、同主播商品推荐,直播预约提醒、主播粉丝群,直播回访率,主播推荐复购率,低成本定向权益
50127,0,Female,3,1,Single,Pad,Fashion,12.0,8.0,3.0,11,25.0,3.0,1,3,0,10,209,Used,6-12M,High,0-3,0-3D,4,5,5,14,高RFG综合表现,3,优惠敏感用户,2,低风险,P4-常规维护,常规触达,门槛券、阶梯满减券，控制无门槛补贴,优惠券中心、APP推送,优惠券增量核销率,单笔增量订单补贴成本,无额外补贴
50128,0,Male,3,1,Single,Mobile Phone,Household,2.0,14.0,2.0,1,19.0,5.0,2,2,0,0,123,Not Used,0-6M,Medium,0-3,4-7D,2,1,4,7,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50129,0,Female,2,1,Single,Mobile Phone,Laptop & Accessory,15.0,23.0,2.0,1,13.0,2.0,4,5,1,0,165,Not Used,1-2Y,Medium,4-6,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50130,0,Male,3,3,Married,Mobile Phone,Laptop & Accessory,2.0,26.0,2.0,1,14.0,2.0,3,2,0,1,169,Used,0-6M,Medium,0-3,0-3D,4,1,2,7,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50131,0,Female,3,1,Divorced,Mobile Phone,Laptop & Accessory,3.0,6.0,3.0,1,12.0,2.0,1,3,0,1,149,Used,0-6M,High,0-3,0-3D,4,1,1,6,低RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
50132,0,Female,4,1,Married,Mobile Phone,Household,15.0,14.0,2.0,7,11.0,8.0,1,5,1,4,126,Used,1-2Y,Medium,0-3,8-14D,2,5,1,8,中RFG综合表现,0,基础培育用户,3,中风险,P3-持续培育,7天内触达1次,新手任务、二单激励、核心品类推荐,APP首页、站内信,7日留存率,二单转化率,低成本定向权益
