CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount
50278,0,3,Mobile Phone,3,18,Single,3,Female,2,4,11,4,Laptop & Accessory,1,3,0,3,166
50279,0,14,Mobile Phone,3,6,Divorced,2,Male,2,1,16,7,Fashion,2,5,0,1,184
50280,0,1,Phone,1,23,Married,3,Male,3,1,12,8,Laptop & Accessory,2,5,0,0,146
50281,1,3,Phone,1,9,Divorced,3,Male,3,1,13,2,Mobile Phone,6,5,0,1,140
50282,0,25,Mobile Phone,1,9,Divorced,4,Male,2,1,14,4,Fashion,3,3,1,0,180
50283,0,18,Phone,1,,Divorced,3,Male,3,1,21,2,Household,4,2,0,1,127
50284,0,25,Mobile Phone,1,10,Divorced,3,Female,1,1,13,4,Grocery,3,2,0,,266
50285,0,15,Pad,1,35,Married,3,Female,3,1,11,2,Laptop & Accessory,3,3,0,1,146
50286,0,3,Mobile Phone,1,8,Single,5,Female,2,1,20,2,Laptop & Accessory,3,2,0,0,161
50287,0,33,Mobile Phone,1,13,Divorced,3,Female,2,11,,10,Others,6,5,0,0,296
50288,0,19,Phone,1,24,Married,3,Female,2,1,14,8,Laptop & Accessory,3,3,0,0,148
50289,0,15,Pad,1,34,Divorced,4,Female,2,1,11,4,Laptop & Accessory,1,2,0,0,145
50290,1,3,Phone,3,6,Single,3,Female,3,1,16,4,Household,2,4,1,1,132
50291,1,3,Pad,3,,Married,5,Female,2,1,16,0,Household,1,3,0,1,124
50292,0,,Pad,1,8,Divorced,3,Male,2,1,23,0,Mobile Phone,2,2,1,1,117
50293,0,13,Mobile Phone,3,8,Divorced,3,Female,3,1,14,12,Others,1,3,0,,280
50294,0,3,Phone,1,29,Married,3,Female,,1,22,2,Household,2,2,0,1,129
50295,0,,Pad,1,9,Divorced,3,Male,2,1,15,4,Household,5,2,0,0,121
50296,0,2,Mobile Phone,1,9,Divorced,4,Male,3,1,18,,Fashion,2,3,0,1,219
50297,1,3,Phone,1,,Divorced,4,Female,3,1,16,1,Household,6,4,0,0,125
50298,1,3,Phone,2,,Single,4,Male,2,1,12,0,Household,2,2,0,1,126
50299,0,3,Pad,3,28,Divorced,3,Female,3,7,11,8,Fashion,1,5,0,2,184
50300,0,33,Mobile Phone,3,35,Married,4,Male,2,,12,0,Grocery,4,2,0,0,241
50301,0,23,Mobile Phone,1,35,Divorced,4,Male,2,15,15,7,Grocery,1,3,0,,270
50302,0,3,Pad,1,,Single,3,Female,2,6,14,7,Household,1,2,0,5,126
50303,0,33,Pad,3,34,Divorced,4,Female,3,13,19,11,Fashion,5,5,0,13,203
50304,0,23,Mobile Phone,1,8,Married,3,Female,3,1,13,4,Laptop & Accessory,6,2,0,0,151
50305,0,19,Mobile Phone,1,8,Divorced,3,Male,2,1,13,1,Grocery,7,3,0,,279
50306,0,8,Phone,1,28,Single,5,Male,2,4,15,3,Mobile Phone,1,3,0,2,142
50307,0,27,Phone,1,14,Single,3,Female,2,1,11,0,Laptop & Accessory,8,3,0,1,138
50308,0,7,Phone,1,8,Married,4,Male,,5,12,7,Household,4,3,0,5,128
50309,0,19,Mobile Phone,3,16,Divorced,4,Female,3,1,19,2,Fashion,3,2,1,1,191
50310,0,4,Mobile Phone,1,15,Married,3,Male,2,1,25,8,Fashion,2,4,0,1,206
50311,1,3,Mobile Phone,1,21,Divorced,3,Male,2,,12,7,Fashion,8,3,1,0,236
50312,1,3,Phone,1,16,Married,5,Male,2,1,13,3,Household,8,2,0,0,134
50313,0,3,Phone,3,13,Single,3,Male,,1,14,2,Household,1,4,0,1,130
50314,0,8,Mobile Phone,1,22,Divorced,3,Male,3,1,12,0,Fashion,5,3,1,0,176
50315,1,3,Pad,1,26,Divorced,3,Male,3,1,12,0,Fashion,4,3,0,1,198
50316,1,3,Pad,2,29,Married,3,Female,2,1,15,2,Fashion,10,5,1,1,200
50317,0,,Pad,1,11,Divorced,3,Male,3,2,17,0,Household,5,3,0,2,121
50318,0,9,Pad,3,16,Single,3,Male,2,9,14,7,Fashion,2,2,0,1,200
50319,1,3,Pad,1,10,Single,4,Male,2,1,16,2,Mobile Phone,6,3,0,1,139
50320,0,21,Phone,3,8,Divorced,3,Female,2,6,14,7,Laptop & Accessory,3,2,0,4,141
50321,0,28,Mobile Phone,3,24,Single,3,Female,2,7,23,7,Grocery,4,4,0,,268
50322,0,14,Pad,3,16,Single,3,Male,2,1,14,10,Laptop & Accessory,8,2,0,0,162
50323,0,8,Phone,3,6,Divorced,3,Male,2,6,11,9,Laptop & Accessory,10,3,0,3,147
50324,0,13,Mobile Phone,1,12,Single,3,Female,3,,15,13,Grocery,8,3,0,4,232
50325,0,12,Pad,1,14,Divorced,3,Female,2,1,11,7,Mobile Phone,2,3,0,0,138
50326,0,4,Mobile Phone,3,8,Single,3,Male,3,1,13,5,Laptop & Accessory,5,2,1,1,166
50327,0,15,Mobile Phone,1,30,Divorced,3,Male,2,5,21,8,Fashion,2,5,1,4,174
50328,0,18,Phone,3,8,Divorced,3,Male,3,3,19,7,Laptop & Accessory,1,4,0,3,148
50329,1,3,Pad,2,23,Married,3,Female,,1,11,0,Household,1,3,1,0,127
50330,0,2,Phone,1,25,Married,3,Male,2,1,12,2,Laptop & Accessory,5,2,0,0,143
50331,0,6,Mobile Phone,1,6,Married,2,Female,3,1,19,5,Grocery,5,3,0,,262
50332,0,3,Mobile Phone,3,13,Married,4,Male,2,1,21,,Fashion,10,2,0,1,216
50333,1,,Pad,3,11,Single,3,Male,3,1,14,0,Mobile Phone,2,4,1,1,119
50334,0,13,Pad,3,34,Married,5,Male,2,1,15,,Fashion,4,5,0,1,209
50335,0,14,Pad,1,8,Single,4,Female,3,1,17,7,Laptop & Accessory,3,3,1,0,168
50336,0,3,Phone,3,35,Married,3,Male,2,1,12,0,Laptop & Accessory,6,3,0,1,143
50337,0,8,Phone,3,6,Single,3,Female,3,1,16,3,Laptop & Accessory,2,3,0,0,149
50338,0,7,Mobile Phone,3,27,Single,2,Male,3,5,12,7,Laptop & Accessory,2,2,0,5,153
50339,1,3,Phone,1,,Single,5,Male,3,1,18,0,Household,2,2,1,1,123
50340,0,13,Mobile Phone,1,6,Single,3,Female,2,1,17,2,Fashion,5,2,0,1,175
50341,0,19,Pad,1,24,Divorced,3,Female,2,1,11,2,Fashion,6,3,0,1,205
50342,0,14,Mobile Phone,3,8,Divorced,3,Female,3,11,16,8,Grocery,8,5,0,,266
50343,0,13,Pad,3,15,Married,3,Male,3,7,13,7,Fashion,2,4,0,6,188
50344,0,25,Mobile Phone,1,12,Married,3,Male,3,6,12,9,Laptop & Accessory,4,5,1,2,156
50345,1,3,Pad,3,17,Divorced,2,Male,2,1,12,2,Laptop & Accessory,9,3,0,1,147
50346,0,3,Pad,3,,Divorced,3,Male,2,2,13,1,Household,1,2,0,0,124
50347,0,11,Mobile Phone,1,16,Divorced,3,Female,3,1,19,0,Laptop & Accessory,4,3,0,1,198
50348,0,13,Mobile Phone,1,6,Divorced,3,Female,3,4,12,3,Laptop & Accessory,7,4,0,3,164
50349,0,22,Mobile Phone,1,24,Married,4,Male,2,1,,9,Others,2,3,1,0,295
50350,0,3,Phone,1,29,Divorced,2,Male,,1,11,4,Household,2,2,1,0,127
50351,0,3,Mobile Phone,3,34,Divorced,3,Male,3,1,20,4,Laptop & Accessory,2,4,0,1,163
50352,0,,Phone,1,23,Divorced,4,Male,3,1,21,0,Household,2,4,0,1,121
50353,0,23,Pad,2,9,Divorced,3,Male,2,10,11,7,Others,2,4,0,,282
50354,0,,Phone,3,19,Divorced,3,Male,2,1,11,6,Household,2,3,0,1,121
50355,1,3,Pad,1,13,Divorced,3,Female,,1,16,2,Household,2,3,1,0,129
50356,1,,Pad,3,18,Divorced,4,Male,3,1,18,0,Household,2,5,0,1,120
50357,0,7,Phone,1,6,Divorced,4,Male,2,1,13,3,Mobile Phone,2,2,1,0,136
50358,1,3,Phone,3,19,Married,3,Male,2,1,17,2,Laptop & Accessory,3,5,0,0,142
50359,0,8,Phone,1,31,Single,4,Male,2,1,14,2,Laptop & Accessory,5,2,0,0,137
50360,0,4,Mobile Phone,3,12,Married,2,Male,3,5,22,7,Laptop & Accessory,5,2,0,3,155
50361,0,,Phone,1,12,Married,4,Female,3,1,12,3,Household,1,3,0,1,122
50362,0,13,Mobile Phone,3,8,Divorced,3,Male,3,1,11,0,Laptop & Accessory,5,3,1,0,196
50363,0,3,Phone,1,6,Single,4,Female,,1,13,0,Household,2,4,0,1,128
50364,0,15,Phone,1,8,Divorced,3,Female,2,2,13,2,Laptop & Accessory,2,2,0,2,141
50365,0,16,Mobile Phone,1,12,Married,4,Male,2,1,14,0,Grocery,5,2,1,,266
50366,0,11,Phone,1,,Single,3,Female,2,1,17,0,Household,4,5,0,1,126
50367,0,16,Pad,1,15,Married,3,Male,3,4,13,7,Laptop & Accessory,4,3,1,2,157
50368,0,21,Mobile Phone,1,6,Divorced,4,Female,2,,11,2,Grocery,8,5,0,0,254
50369,0,17,Mobile Phone,2,6,Single,4,Female,2,1,11,2,Laptop & Accessory,5,3,0,1,160
50370,0,7,Phone,3,,Married,3,Female,2,1,18,6,Household,2,3,1,1,126
50371,1,3,Phone,3,8,Married,3,Male,,1,11,2,Household,1,5,0,0,130
50372,0,3,Phone,3,28,Single,3,Male,2,1,11,2,Household,2,3,0,1,134
50373,0,17,Mobile Phone,1,9,Divorced,3,Male,2,1,,1,Others,5,2,1,1,295
50374,0,3,Phone,1,12,Divorced,3,Male,,2,20,2,Household,1,3,0,2,128
50375,0,6,Mobile Phone,3,14,Married,3,Male,2,1,12,2,Laptop & Accessory,1,3,0,1,171
50376,0,5,Mobile Phone,1,15,Divorced,3,Female,3,1,12,5,Laptop & Accessory,2,2,1,1,163
50377,0,,Pad,1,9,Married,3,Female,3,1,20,0,Household,2,3,0,1,121
50378,0,26,Mobile Phone,3,6,Single,3,Female,2,8,20,10,Laptop & Accessory,8,5,0,6,184
50379,0,7,Phone,1,6,Divorced,3,Male,,8,12,8,Household,2,2,0,6,127
50380,1,8,Pad,3,32,Divorced,3,Female,3,1,14,0,Laptop & Accessory,3,5,0,0,143
50381,0,3,Phone,1,12,Divorced,3,Female,3,1,13,2,Household,2,2,1,0,127
50382,0,13,Mobile Phone,1,9,Divorced,3,Male,2,7,15,8,Fashion,2,3,0,6,194
50383,0,2,Mobile Phone,3,9,Divorced,3,Female,3,1,14,2,Laptop & Accessory,2,3,0,0,156
50384,0,8,Mobile Phone,1,12,Single,5,Male,2,11,13,8,Laptop & Accessory,2,2,0,11,166
50385,0,6,Pad,1,12,Married,3,Male,1,4,23,7,Laptop & Accessory,4,2,0,4,177
50386,0,27,Mobile Phone,2,25,Divorced,3,Male,2,7,15,1,Fashion,3,4,0,3,207
50387,0,9,Mobile Phone,1,15,Married,4,Male,2,1,11,2,Laptop & Accessory,3,4,1,1,188
50388,0,,Phone,1,9,Single,4,Male,2,1,13,1,Household,1,2,0,0,120
50389,1,3,Mobile Phone,1,16,Single,3,Male,2,1,11,1,Mobile Phone,2,3,1,0,110
50390,1,3,Pad,1,9,Single,3,Male,3,9,11,7,Household,2,5,1,9,133
50391,0,,Pad,1,9,Divorced,4,Male,2,1,18,0,Mobile Phone,2,3,0,1,113
50392,0,3,Phone,1,10,Divorced,2,Male,,1,16,2,Household,3,5,0,0,128
50393,0,3,Phone,3,14,Divorced,2,Male,2,1,22,2,Laptop & Accessory,1,4,0,0,149
50394,0,11,Phone,3,13,Single,4,Female,2,1,20,5,Laptop & Accessory,1,2,0,1,140
50395,0,2,Pad,1,6,Married,5,Male,,2,18,8,Household,2,2,0,2,127
50396,0,21,Mobile Phone,3,8,Divorced,2,Male,2,2,12,2,Laptop & Accessory,4,4,0,2,181
50397,0,3,Pad,3,9,Married,2,Female,3,1,20,4,Laptop & Accessory,2,2,1,1,146
50398,0,13,Phone,1,16,Single,2,Male,3,1,17,0,Mobile Phone,4,2,0,1,147
50399,0,23,Phone,1,34,Divorced,2,Male,3,3,11,8,Household,2,3,1,3,132
50400,0,7,Mobile Phone,1,15,Single,4,Female,2,7,14,7,Fashion,2,4,0,4,186
50401,1,3,Phone,3,9,Single,3,Female,3,2,14,0,Laptop & Accessory,10,3,0,1,146
50402,0,12,Phone,1,8,Single,4,Female,3,11,11,10,Laptop & Accessory,2,3,0,2,146
50403,0,5,Mobile Phone,3,16,Single,3,Male,2,1,12,8,Laptop & Accessory,2,2,0,0,154
50404,1,13,Pad,3,14,Divorced,3,Male,2,1,14,3,Laptop & Accessory,4,3,1,1,168
50405,0,11,Mobile Phone,1,6,Single,2,Female,2,1,13,8,Laptop & Accessory,1,2,0,1,176
50406,0,3,Mobile Phone,1,6,Divorced,3,Female,3,1,11,7,Fashion,2,5,0,1,174
50407,0,5,Mobile Phone,1,9,Single,3,Female,2,7,15,,Fashion,4,2,0,3,212
50408,0,23,Mobile Phone,3,20,Single,3,Male,2,1,12,7,Laptop & Accessory,3,5,0,0,150
50409,0,13,Pad,3,11,Divorced,4,Male,2,1,21,12,Fashion,6,5,1,0,205
50410,0,26,Mobile Phone,1,13,Divorced,2,Male,2,,19,3,Grocery,4,3,0,0,248
50411,0,14,Mobile Phone,2,16,Married,4,Male,3,12,15,6,Others,4,2,0,,291
50412,0,33,Mobile Phone,3,22,Single,3,Male,2,2,14,2,Laptop & Accessory,9,5,0,1,154
50413,0,3,Pad,1,16,Married,3,Male,2,1,21,7,Fashion,2,5,0,1,188
50414,0,14,Mobile Phone,2,6,Divorced,4,Male,2,2,12,10,Others,2,3,0,,292
50415,0,23,Phone,3,14,Divorced,3,Male,2,2,15,2,Mobile Phone,8,4,0,1,139
50416,1,,Phone,1,6,Single,5,Female,3,3,13,7,Household,8,4,1,1,122
50417,0,9,Pad,1,14,Divorced,2,Female,3,1,14,,Fashion,10,5,0,0,217
50418,0,11,Mobile Phone,1,6,Single,3,Female,2,1,14,0,Fashion,5,3,1,0,179
50419,0,17,Pad,1,30,Single,5,Male,2,1,14,4,Mobile Phone,3,3,0,0,137
50420,0,23,Pad,3,9,Married,3,Female,2,,12,13,Grocery,10,3,1,7,238
50421,0,3,Mobile Phone,3,33,Married,3,Male,2,7,23,7,Laptop & Accessory,8,2,0,4,153
50422,0,2,Phone,3,,Single,3,Male,2,1,11,0,Household,2,3,0,0,126
50423,1,5,Pad,1,25,Married,2,Male,,2,12,2,Household,7,3,1,2,128
50424,0,16,Pad,3,21,Divorced,4,Male,2,2,18,2,Laptop & Accessory,4,2,0,0,168
50425,0,7,Mobile Phone,1,14,Single,3,Female,3,4,11,3,Laptop & Accessory,4,3,0,1,161
50426,0,3,Phone,1,,Divorced,3,Male,2,1,14,2,Household,2,5,0,0,125
50427,0,12,Mobile Phone,2,9,Divorced,2,Female,2,3,15,6,Laptop & Accessory,10,4,0,3,164
50428,0,29,Mobile Phone,1,15,Divorced,3,Male,2,1,11,,Grocery,8,2,0,0,211
50429,0,13,Phone,1,,Single,4,Female,2,2,20,3,Household,1,2,1,2,123
50430,0,3,Mobile Phone,1,13,Single,4,Female,2,1,19,7,Laptop & Accessory,9,5,0,1,168
50431,0,,Phone,3,16,Married,3,Male,2,2,14,2,Household,2,4,0,0,123
50432,0,26,Phone,1,,Single,3,Male,2,2,17,2,Laptop & Accessory,3,2,0,1,125
50433,0,8,Pad,1,8,Married,3,Female,3,1,11,0,Laptop & Accessory,3,5,0,0,151
50434,0,5,Pad,1,30,Divorced,3,Male,3,4,15,7,Laptop & Accessory,2,2,0,2,153
50435,0,11,Phone,1,8,Divorced,3,Male,,1,13,1,Household,7,3,1,0,131
50436,0,7,Mobile Phone,1,14,Married,3,Female,2,1,14,0,Laptop & Accessory,4,5,0,1,151
50437,0,25,Mobile Phone,3,9,Divorced,4,Male,2,1,11,16,Grocery,2,5,0,,269
50438,1,3,Phone,1,6,Single,3,Male,,7,13,8,Household,2,2,1,5,127
50439,0,3,Mobile Phone,3,32,Single,3,Female,2,1,23,4,Laptop & Accessory,2,2,0,0,162
50440,0,18,Mobile Phone,3,8,Single,5,Male,2,3,13,1,Laptop & Accessory,1,3,0,0,166
50441,0,3,Phone,1,16,Single,2,Male,3,1,18,2,Household,2,3,0,1,135
50442,1,13,Pad,3,33,Single,1,Female,3,1,12,3,Laptop & Accessory,5,3,1,1,164
50443,0,7,Mobile Phone,3,8,Single,3,Male,2,1,22,4,Laptop & Accessory,2,2,0,0,163
50444,1,18,Mobile Phone,1,8,Divorced,3,Male,3,1,,4,Others,6,5,1,1,299
50445,0,9,Pad,3,14,Single,4,Male,3,1,15,9,Fashion,2,5,0,0,176
50446,0,25,Pad,1,25,Divorced,3,Male,2,1,18,2,Mobile Phone,1,2,0,1,143
50447,0,3,Pad,1,6,Married,5,Female,3,2,14,0,Mobile Phone,4,2,0,2,144
50448,0,2,Phone,1,33,Divorced,3,Female,3,1,12,1,Laptop & Accessory,5,3,0,1,143
50449,1,3,Mobile Phone,3,14,Single,4,Male,2,1,17,2,Laptop & Accessory,7,5,0,1,153
50450,0,7,Phone,1,6,Single,1,Female,3,1,16,3,Household,3,2,0,0,133
50451,0,27,Mobile Phone,1,25,Married,3,Female,3,1,11,4,Laptop & Accessory,10,5,1,0,155
50452,0,2,Pad,3,5,Divorced,3,Male,2,1,19,1,Laptop & Accessory,1,2,0,0,143
50453,0,13,Phone,1,16,Married,3,Female,,4,13,3,Household,1,5,1,3,128
50454,0,11,Pad,1,8,Single,1,Female,3,4,12,12,Laptop & Accessory,7,5,1,4,160
50455,0,7,Phone,1,8,Single,4,Female,2,1,11,3,Mobile Phone,2,5,0,1,144
50456,0,8,Phone,3,,Divorced,3,Female,3,1,16,2,Household,2,2,0,0,126
50457,0,3,Phone,1,6,Divorced,5,Male,2,1,21,2,Mobile Phone,4,3,0,1,138
50458,0,13,Pad,1,8,Divorced,1,Female,2,3,24,7,Laptop & Accessory,2,4,0,0,142
50459,0,7,Mobile Phone,3,14,Divorced,3,Female,3,1,17,2,Laptop & Accessory,6,5,0,1,165
50460,0,15,Pad,1,14,Married,3,Male,3,14,13,9,Others,2,2,0,,284
50461,1,,Mobile Phone,1,12,Divorced,1,Male,3,1,21,0,Mobile Phone,2,5,1,1,116
50462,0,3,Pad,1,15,Married,4,Male,,1,11,0,Household,2,4,0,1,127
50463,0,25,Phone,1,17,Divorced,3,Female,,1,20,4,Laptop & Accessory,9,3,0,1,131
50464,0,23,Mobile Phone,1,8,Divorced,3,Male,3,1,16,3,Grocery,6,3,0,,276
50465,1,3,Phone,1,,Divorced,4,Female,2,1,11,0,Household,2,5,1,0,123
50466,0,6,Mobile Phone,1,13,Divorced,3,Male,2,3,11,,Fashion,1,3,0,0,217
50467,1,3,Mobile Phone,3,22,Single,3,Female,3,1,15,2,Laptop & Accessory,6,5,0,1,153
50468,0,23,Mobile Phone,1,8,Divorced,3,Female,2,3,11,0,Grocery,2,2,1,,268
50469,0,9,Mobile Phone,1,6,Divorced,3,Female,2,1,15,5,Laptop & Accessory,1,4,0,0,152
50470,0,2,Phone,1,29,Divorced,1,Male,,1,24,7,Household,2,3,0,1,127
50471,1,23,Mobile Phone,1,8,Single,3,Male,2,13,,8,Others,8,4,1,5,292
50472,0,8,Phone,1,,Single,1,Female,2,2,13,2,Household,4,3,0,0,125
50473,0,15,Mobile Phone,1,6,Divorced,4,Female,2,1,13,2,Laptop & Accessory,10,2,1,0,161
50474,1,3,Phone,1,8,Single,3,Male,2,2,17,1,Mobile Phone,7,3,0,0,144
50475,0,,Phone,2,19,Divorced,3,Male,2,1,13,4,Household,4,4,0,1,121
50476,0,5,Mobile Phone,1,10,Divorced,4,Female,3,6,12,8,Laptop & Accessory,2,3,0,1,162
50477,0,13,Pad,1,22,Single,4,Male,2,1,14,0,Laptop & Accessory,7,3,0,1,151
50478,0,3,Mobile Phone,1,8,Single,4,Female,2,1,24,0,Laptop & Accessory,6,2,1,1,169
50479,0,,Phone,1,8,Single,4,Female,3,1,14,0,Household,2,3,0,1,123
50480,0,15,Phone,1,35,Divorced,3,Male,3,7,13,8,Laptop & Accessory,2,4,0,2,144
50481,0,11,Pad,1,18,Married,4,Male,2,1,15,2,Laptop & Accessory,3,5,0,1,163
50482,0,7,Pad,1,,Single,4,Female,3,1,16,3,Household,2,2,0,1,126
50483,1,12,Mobile Phone,3,17,Divorced,3,Female,2,7,18,7,Fashion,2,2,0,0,177
50484,1,18,Mobile Phone,3,8,Single,3,Male,2,7,16,3,Laptop & Accessory,5,2,0,0,152
50485,0,16,Mobile Phone,1,20,Divorced,3,Male,3,1,24,0,Grocery,7,5,0,,272
50486,0,3,Mobile Phone,1,11,Married,4,Male,2,1,16,,Fashion,2,2,1,0,228
50487,0,8,Mobile Phone,1,13,Single,3,Male,2,1,21,6,Fashion,4,3,0,0,202
50488,0,1,Phone,3,8,Divorced,3,Female,2,7,20,5,Laptop & Accessory,2,4,1,7,148
50489,0,7,Phone,2,9,Divorced,3,Male,2,1,19,2,Mobile Phone,1,2,0,1,137
50490,1,3,Pad,1,,Divorced,4,Female,2,1,14,7,Household,2,3,1,0,124
50491,0,,Pad,1,9,Divorced,3,Male,2,1,11,0,Mobile Phone,2,2,0,1,117
50492,0,24,Mobile Phone,3,32,Divorced,3,Female,3,4,14,17,Grocery,3,3,0,,263
50493,0,17,Mobile Phone,1,10,Single,3,Male,2,2,12,3,Laptop & Accessory,10,4,0,1,159
50494,0,3,Phone,1,8,Single,1,Male,3,1,13,1,Household,8,5,0,1,134
50495,0,6,Phone,3,6,Married,1,Male,2,1,22,8,Laptop & Accessory,2,5,0,0,140
50496,0,8,Phone,1,,Single,4,Female,2,1,11,1,Household,2,5,0,1,126
50497,0,9,Mobile Phone,3,6,Divorced,3,Male,2,4,14,11,Laptop & Accessory,2,2,1,2,162
50498,0,5,Phone,3,19,Married,3,Male,3,1,11,3,Laptop & Accessory,3,2,0,0,144
50499,0,3,Pad,1,11,Married,4,Male,3,1,12,3,Mobile Phone,10,2,0,0,138
50500,0,26,Mobile Phone,3,13,Divorced,4,Female,3,1,18,,Fashion,8,2,1,0,209
50501,0,18,Mobile Phone,3,15,Married,3,Male,3,1,12,2,Fashion,5,5,1,1,208
50502,0,5,Mobile Phone,1,14,Divorced,1,Female,3,1,12,3,Laptop & Accessory,6,3,0,1,152
50503,0,25,Pad,1,31,Divorced,4,Female,2,,22,0,Grocery,4,2,0,0,238
50504,0,13,Mobile Phone,3,22,Married,4,Male,3,1,19,0,Laptop & Accessory,5,3,0,1,163
50505,0,1,Phone,2,14,Married,4,Male,3,1,13,4,Mobile Phone,2,2,0,0,149
50506,0,3,Phone,1,6,Divorced,4,Male,2,2,22,2,Laptop & Accessory,7,2,0,2,148
50507,0,17,Phone,1,14,Divorced,1,Male,,1,24,2,Household,3,2,1,1,128
50508,0,15,Pad,1,,Single,3,Male,2,2,14,2,Household,6,2,1,0,125
50509,0,9,Phone,2,,Divorced,4,Male,3,1,21,3,Household,1,5,0,1,123
50510,0,3,Phone,3,9,Divorced,3,Male,3,1,18,3,Laptop & Accessory,2,5,1,1,142
50511,0,8,Mobile Phone,1,15,Divorced,4,Female,3,5,20,15,Fashion,2,3,1,2,207
50512,1,,Pad,1,31,Married,3,Female,3,7,19,8,Household,2,4,1,0,120
50513,0,5,Pad,1,6,Married,3,Male,3,1,12,2,Household,1,2,0,0,123
50514,0,3,Phone,3,10,Divorced,4,Male,2,1,12,3,Laptop & Accessory,2,5,0,1,143
50515,0,22,Phone,1,6,Divorced,3,Female,2,1,16,2,Mobile Phone,3,5,0,1,136
50516,0,3,Pad,1,10,Divorced,4,Male,,3,17,4,Household,1,2,0,0,132
50517,0,5,Pad,3,11,Divorced,3,Male,2,5,14,3,Laptop & Accessory,2,4,0,2,165
50518,0,11,Phone,3,15,Divorced,4,Male,,1,19,2,Household,1,4,0,0,129
50519,0,15,Mobile Phone,1,9,Divorced,1,Female,3,1,13,3,Laptop & Accessory,3,2,1,0,152
50520,0,4,Phone,1,,Divorced,3,Male,2,1,19,2,Household,4,2,1,1,124
50521,1,3,Phone,3,6,Married,4,Female,,1,19,2,Household,7,3,1,0,128
50522,0,26,Mobile Phone,3,14,Divorced,3,Male,3,2,14,,Grocery,6,2,0,0,218
50523,0,8,Mobile Phone,1,31,Divorced,4,Male,3,4,16,8,Fashion,4,4,0,3,209
50524,0,13,Pad,3,27,Divorced,3,Female,,1,15,0,Household,6,2,0,1,130
50525,0,26,Mobile Phone,1,29,Single,3,Female,3,,18,8,Grocery,7,2,0,2,243
50526,0,16,Pad,1,6,Divorced,3,Female,2,2,13,2,Laptop & Accessory,5,2,0,1,156
50527,0,23,Phone,3,8,Divorced,3,Female,2,7,22,7,Laptop & Accessory,1,2,1,5,145
50528,0,13,Pad,3,25,Single,3,Male,2,1,13,9,Fashion,2,4,1,0,176
50529,0,23,Pad,1,8,Married,3,Male,3,14,11,7,Grocery,2,5,0,,279
50530,0,12,Mobile Phone,2,8,Divorced,4,Female,2,1,11,4,Laptop & Accessory,9,2,0,0,152
50531,0,,Phone,2,9,Married,3,Male,2,1,11,3,Household,4,4,1,0,123
50532,1,3,Phone,1,31,Single,3,Male,,1,24,1,Household,2,2,1,1,128
50533,0,2,Phone,1,,Married,4,Female,3,1,14,3,Household,7,2,0,1,125
50534,0,17,Phone,1,,Divorced,3,Male,3,7,13,1,Household,2,5,1,2,126
50535,0,1,Phone,3,11,Single,3,Male,3,1,14,2,Laptop & Accessory,2,2,0,1,149
50536,1,23,Pad,1,,Married,4,Male,2,1,14,0,Household,10,2,1,0,124
50537,0,16,Phone,1,14,Married,3,Female,2,1,21,0,Laptop & Accessory,5,4,0,1,148
50538,1,,Phone,3,8,Single,4,Female,2,1,13,2,Household,2,3,0,0,120
50539,1,3,Phone,1,24,Single,3,Female,,1,19,0,Household,2,2,0,1,127
50540,0,9,Mobile Phone,1,20,Divorced,3,Male,3,4,17,11,Laptop & Accessory,1,2,1,4,166
50541,0,23,Phone,3,8,Single,4,Female,3,1,18,2,Household,2,2,1,1,133
50542,1,3,Phone,1,9,Divorced,3,Female,2,1,19,2,Laptop & Accessory,1,3,1,1,142
50543,1,4,Phone,1,8,Married,5,Female,,1,13,0,Household,5,2,1,0,128
50544,0,1,Phone,1,,Married,3,Female,3,2,18,2,Household,6,3,0,2,124
50545,1,2,Phone,1,,Divorced,3,Male,3,2,21,2,Household,8,5,1,1,124
50546,0,3,Phone,1,,Single,3,Female,3,1,19,0,Household,2,3,0,1,123
50547,0,,Mobile Phone,1,16,Married,3,Male,2,1,14,0,Household,2,4,0,1,120
50548,0,15,Mobile Phone,3,20,Single,4,Female,3,1,17,3,Laptop & Accessory,8,3,0,0,162
50549,0,6,Phone,1,6,Single,4,Male,,1,11,2,Household,4,5,1,0,128
50550,0,33,Mobile Phone,1,11,Married,4,Female,2,1,13,4,Fashion,3,4,1,1,206
50551,0,4,Phone,3,,Divorced,4,Male,2,5,15,2,Household,4,3,0,3,123
50552,0,8,Phone,1,27,Divorced,3,Female,2,1,25,7,Laptop & Accessory,2,2,1,0,140
50553,0,22,Mobile Phone,1,14,Divorced,3,Female,2,1,11,7,Fashion,5,4,0,0,174
50554,0,,Phone,1,26,Divorced,3,Male,2,1,17,0,Household,5,3,0,0,123
50555,0,4,Pad,3,26,Divorced,3,Female,2,1,13,0,Laptop & Accessory,2,3,0,1,169
50556,0,9,Phone,1,13,Single,3,Male,3,1,18,1,Mobile Phone,3,2,0,0,147
50557,0,11,Mobile Phone,1,6,Divorced,3,Female,3,,13,11,Fashion,2,5,0,3,236
